frames,fps,episode_length,value_loss,policy_entropy,PMM:episode_rewards,approx_kl_divergence,P01:episode_rewards,P09:episode_rewards,policy_loss,clip_fraction,explained_variance,grad_norm,advantage_norm,epoch_idx
8355840,237,317.63,0.007739808735379938,1.7690556891262532,120.0,0.00023436058256294247,0.0,225.0,-0.0003540962992701679,0.2620361328125,-1.9371509552001954e-08,0.053282533282737146,15.96871622800827,816
8366080,237,315.26,0.008116223806246126,1.7707224637269974,118.0,0.00023033057584811444,22.500000000000007,227.5000000000002,-0.0002891126336180605,0.2439208984375,2.6077032089233397e-09,0.05317105268009228,15.968717336654663,817
8376320,237,317.53,0.006363395784001113,1.76802032366395,127.0,0.00022235636522225378,25.0,275.0,-0.00037135002130526116,0.247412109375,-1.9744038581848144e-08,0.051523572131225805,15.968717539310456,818
8386560,237,315.34,0.007255714453458495,1.7645902931690216,124.5,0.00023615202950253434,25.0,275.0,-0.0002604598990728846,0.2707275390625,3.7252902984619143e-10,0.052100332247448956,15.968717658519745,819
8396800,237,315.4,0.008088088988552044,1.7702488854527474,133.0,0.0002767408588361775,25.0,300.0,-0.0003957433342293371,0.31025390625,-2.0861625671386717e-08,0.05262146315400482,15.96871685385704,820
8407040,237,318.53,0.008127500217960914,1.7775215812027454,138.25,0.00020002262481071397,25.0,300.0,-0.00034213541584904306,0.260302734375,7.078051567077636e-09,0.05411857449041235,15.968717610836029,821
8417280,237,324.74,0.008778789422285627,1.780363143235445,151.0,0.00024408510561926277,25.0,387.5000000000011,-0.0004370336278952891,0.32421875,2.9802322387695314e-09,0.053182449556400425,15.9687175989151,822
8427520,237,333.04,0.009508122279657982,1.7802519403398036,166.25,0.00022139223920447648,25.0,425.0,-0.0003636829314928036,0.23935546875,-1.4156103134155273e-08,0.05365691601871525,15.968717753887177,823
8437760,237,337.64,0.00896258280922666,1.7733429051935672,168.75,0.00020129824145413976,50.0,380.00000000000045,-0.0004093319315870758,0.25615234375,1.080334186553955e-08,0.0520371472878014,15.968717640638351,824
8448000,237,330.95,0.0064091709818058,1.7627599477767943,149.75,0.00018634060659863393,25.0,350.0,-0.00026665149089240004,0.239453125,-1.1175870895385742e-08,0.05023891915834268,15.968717408180236,825
8458240,237,317.32,0.005417513030863574,1.7642200700938702,116.5,0.00020029783589734507,0.0,202.50000000000023,-0.000349545350036351,0.2680908203125,0.0,0.04906301683810815,15.968713808059693,826
8468480,237,308.61,0.006160446347121251,1.7574344918131828,96.75,0.0002309157803722428,0.0,175.0,-0.00035648848970595284,0.295751953125,-3.3527612686157227e-09,0.05243887216389033,15.968717277050018,827
8478720,237,306.03,0.006380021943186875,1.746742694079876,89.5,0.00021175595536151448,0.0,175.0,-0.0004463415996724507,0.28525390625,-8.568167686462402e-09,0.049533083614008114,15.968717652559281,828
8488960,237,311.43,0.004905468563686099,1.740283840894699,94.5,0.00022417231821201256,0.0,175.0,-0.0004319812782341614,0.2972900390625,-1.6391277313232423e-08,0.04788920417007372,15.968716245889663,829
8499200,237,311.52,0.006277843354200741,1.7452436462044716,99.75,0.0002114000405434524,0.0,180.00000000000045,-0.00041355854555149565,0.2787109375,0.0,0.04796424584882342,15.968717581033706,830
8509440,237,315.68,0.007174978873263171,1.7532430812716484,104.0,0.00013569941727453738,0.0,225.0,-0.00013896572127123364,0.18916015625,1.564621925354004e-08,0.050819493878959586,15.968717646598815,831
8519680,237,318.18,0.005623234727208626,1.7466780722141266,109.75,0.0002755215231857733,0.0,225.0,-0.0003734498553967569,0.2978759765625,1.4901161193847657e-09,0.04992926795654916,15.968708735704421,832
8529920,237,322.21,0.006795999793030205,1.7431411266326904,117.0,0.00023511292762776748,22.500000000000007,227.5000000000002,-0.00036728144496009916,0.3138427734375,-1.2665987014770507e-08,0.050764577719901095,15.968717592954636,833
8540160,237,320.68,0.005622770672576394,1.7541515991091727,106.75,0.00021624095144048283,0.0,227.5000000000002,-0.00043213058379478755,0.3031005859375,-7.078051567077636e-09,0.04986914592789914,15.968704229593277,834
8550400,237,318.02,0.005521967037225295,1.757286796718836,96.25,0.0002600502757445611,0.0,227.5000000000002,-0.0004878886567894369,0.3605712890625,-7.078051567077636e-09,0.047940982996126716,15.96871685385704,835
8560640,237,314.41,0.007796290527858218,1.7622872188687324,89.25,0.0001720962566146511,0.0,177.50000000000023,-0.0003317192109534517,0.25693359375,5.587935447692871e-09,0.05379865733261011,15.968717628717423,836
8570880,237,317.6,0.006670981799788933,1.7603030301630498,105.0,0.00018478775430175176,25.0,225.0,-0.000357104117210838,0.26328125,4.470348358154297e-09,0.0496865100418167,15.968717592954636,837
8581120,237,317.86,0.00583572228522371,1.758741869777441,118.75,0.0001826421890399388,22.500000000000007,225.0,-0.000275494694506051,0.273388671875,-7.078051567077636e-09,0.04961148820674281,15.968717259168624,838
8591360,237,313.59,0.006940850312685143,1.7570399560034275,115.25,0.00020890106853599377,25.0,225.0,-0.00033682614266581366,0.2833251953125,7.450580596923828e-09,0.052405789117986525,15.968717235326768,839
8601600,237,316.0,0.0069809270988116625,1.7559886820614339,111.25,0.00016903687088358764,22.500000000000007,225.0,-0.00028030736721120777,0.2660888671875,-1.862645149230957e-08,0.0516982693208289,15.968717610836029,840
8611840,237,321.06,0.0074170236006466436,1.7568275555968285,122.75,0.0001926711129797809,25.0,202.50000000000023,-0.00021557292184297693,0.272314453125,-2.0116567611694337e-08,0.05170093240646517,15.968717676401138,841
8622080,237,322.58,0.006368515121994278,1.745316094905138,121.0,0.0001710490002594156,0.0,225.0,-0.0003993603870185325,0.2763427734375,8.568167686462402e-09,0.04944435356234235,15.968716663122176,842
8632320,237,321.89,0.007193860365305227,1.7532921075820922,126.75,0.00021591745269056162,0.0,275.0,-0.0003420711294893408,0.3038818359375,3.7252902984619143e-10,0.05367153569658104,15.968717408180236,843
8642560,237,317.66,0.00522724740344529,1.756994927674532,108.75,0.00021056195171169633,0.0,250.0,-0.00033262301858485446,0.309814453125,1.080334186553955e-08,0.04970781517026769,15.968716257810593,844
8652800,237,324.99,0.00826915010693483,1.747786819189787,129.25,0.0001660268072541271,25.0,250.0,-0.00028268422465771437,0.258544921875,-1.7136335372924803e-08,0.053722671892402776,15.96871766448021,845
8663040,237,322.37,0.006541849280580436,1.749332393705845,124.75,0.0001506292038442325,0.0,250.0,-0.00024345929596165662,0.20966796875,1.2665987014770507e-08,0.050111128157822885,15.968715941905975,846
8673280,237,322.34,0.00749495901636692,1.7509441919624806,133.75,0.00017824273144100288,0.0,255.00000000000043,-0.0002257910371554317,0.272216796875,-8.568167686462402e-09,0.05214802204818767,15.968717616796493,847
8683520,237,314.76,0.006396718522705669,1.7503372073173522,116.0,0.00017028636419382792,0.0,227.5000000000002,-0.00024590081484348046,0.25615234375,-2.384185791015625e-08,0.05103614431551249,15.968717366456985,848
8693760,237,314.84,0.006767637134720417,1.753335951268673,122.0,0.00014726682576409188,0.0,227.5000000000002,-0.0002899772418459179,0.2411376953125,-1.4901161193847657e-09,0.05381305199660684,15.968685245513916,849
8704000,237,320.63,0.008083089809042576,1.7585482850670815,122.75,0.0001633983153183749,22.500000000000007,225.0,-0.00031887635523162314,0.262109375,1.5273690223693846e-08,0.05400107424119958,15.9687175989151,850
8714240,237,318.18,0.006589827264542691,1.7531430952250957,125.5,0.0001899990685600983,25.0,225.0,-0.0002641056762513472,0.2876220703125,1.0058283805847169e-08,0.051767605622906054,15.968717688322068,851
8724480,237,315.41,0.006339462130297591,1.754038780927658,112.75,0.00019173375990959584,25.0,200.0,-0.00030834073295409324,0.290087890625,-1.7136335372924803e-08,0.050235997315122335,15.968715977668761,852
8734720,237,311.98,0.008148544355663034,1.7522110998630525,106.5,0.00017506599190006967,25.0,200.0,-0.0002289726835442707,0.2808349609375,1.7881393432617187e-08,0.05498273168074456,15.968717736005782,853
8744960,237,314.81,0.004703220286040732,1.7485740624368191,103.5,0.00019019869473453356,22.500000000000007,200.0,-0.0002495482578524388,0.2765625,0.0,0.04737742005159498,15.96870990395546,854
8755200,237,318.09,0.006542910628468235,1.7616337537765503,112.25,0.0002235746136626915,0.0,225.0,-0.00041061771989916453,0.349169921875,-4.470348358154297e-09,0.05080786605389711,15.96871746778488,855
8765440,237,318.8,0.0069595100899960015,1.763398502767086,112.0,0.00015249171750788548,0.0,227.5000000000002,-0.000197991066488612,0.260693359375,-1.4156103134155273e-08,0.053275153361703756,15.968717116117478,856
8775680,237,321.56,0.007954681198680192,1.7685672961175443,118.25,0.00014831721180854628,0.0,250.0,-0.0002725684620600077,0.2591064453125,5.587935447692871e-09,0.05181159422294496,15.968717640638351,857
8785920,237,329.0,0.008420954974806705,1.7744572825729847,140.25,0.00016730332689292028,0.0,327.5000000000002,-0.0002668272481969325,0.284228515625,1.1175870895385742e-08,0.05280454081021916,15.968716031312942,858
8796160,237,332.14,0.007760940337539069,1.7792084276676179,151.75,0.00017750211255673776,25.0,302.5000000000002,-0.00037520329606195447,0.2968994140625,1.7136335372924803e-08,0.05177660403999786,15.968717682361603,859
8806400,237,337.74,0.009625032428823488,1.7765546262264251,164.0,0.00016191773710438895,25.0,455.0000000000004,-0.0004098980178241618,0.24521484375,1.4528632164001465e-08,0.05344120015609779,15.968717479705811,860
8816640,237,337.22,0.008726489453829344,1.7713027089834212,173.75,0.00015093376774792943,25.0,405.00000000000045,-0.00034042319311993196,0.278076171875,-4.470348358154297e-09,0.054086680345885416,15.96871566772461,861
8826880,237,333.8,0.007379139006843616,1.7681595444679261,160.25,0.00017245774255272294,25.0,400.0,-0.00037017885260866025,0.297021484375,3.7252902984619143e-10,0.05078829307033572,15.96871749162674,862
8837120,237,327.3,0.00944558360533847,1.7652223981916904,146.5,0.00015538568491990645,25.0,302.5000000000002,-0.0003417898671614239,0.27275390625,-4.8428773880004884e-09,0.053487772051572215,15.968717730045318,863
8847360,237,327.83,0.0073457334006889145,1.7652264825999737,149.75,0.00015649558254438034,22.500000000000007,400.0,-0.0003719721902598394,0.2715576171875,-2.421438694000244e-08,0.05108322838613477,15.968717348575591,864
8857600,237,326.0,0.008430703832891595,1.7640398249030114,143.75,0.0001240245512004634,22.500000000000007,325.0,-0.00020770560404343997,0.222607421875,1.4901161193847656e-08,0.052064548908797394,15.96871738433838,865
8867840,237,328.13,0.008883353875535249,1.7618798598647119,153.25,0.00011170058616443157,25.0,332.5000000000006,-0.0003261074161855504,0.2230712890625,1.3783574104309083e-08,0.052246780028615894,15.968717873096466,866
8878080,237,323.72,0.00983553058540565,1.7572335019707679,160.75,0.00012780009818023075,25.0,337.500000000001,-0.00031911648857203546,0.2291259765625,6.7055225372314455e-09,0.05372674096691936,15.968717849254608,867
8888320,237,329.9,0.008966658590088628,1.750776482373476,170.0,0.00012274166861079295,25.0,407.5000000000006,-0.0002681402547750622,0.212841796875,-3.725290298461914e-09,0.050514029602481504,15.968717581033706,868
8898560,237,333.61,0.010130917220885749,1.7579989045858384,172.5,0.000121145441400472,25.0,405.00000000000045,-0.0003195759210939286,0.234228515625,-7.82310962677002e-09,0.052883134776861504,15.96871770620346,869
8908800,237,336.52,0.008514033799747267,1.7605621688067914,173.5,0.00013454546242073207,25.0,402.5000000000002,-0.000376281112403376,0.2677978515625,0.0,0.05271526024435157,15.968717479705811,870
8919040,237,335.78,0.009365441307272704,1.7656657546758652,173.25,0.00013107409881030208,25.0,377.5000000000002,-0.00021574666097876616,0.24521484375,2.458691596984863e-08,0.05378659477407429,15.96871770620346,871
8929280,237,329.83,0.009595067670488788,1.7580195493996142,169.5,0.00011670391482070386,25.0,380.00000000000045,-0.0002969767407194013,0.2398193359375,1.7881393432617187e-08,0.0537326900688395,15.968717700242996,872
8939520,237,327.81,0.007537387483382929,1.7481708467006682,171.25,0.00016718826844268618,25.0,452.50000000000017,-0.0002808294866554206,0.290625,1.2665987014770507e-08,0.0524681448589018,15.968717002868653,873
8949760,237,323.48,0.007047088043145777,1.7433415323495864,160.5,0.00013232342674154295,25.0,452.50000000000017,-0.0002925641711044591,0.273828125,-3.7252902984619143e-10,0.05143234483508038,15.968717449903489,874
8960000,237,317.45,0.005823867035678632,1.7424175657331944,129.5,0.00011664490174041475,25.0,255.00000000000043,-0.00024991571026475865,0.25751953125,-7.450580596923829e-10,0.05009851870996561,15.968717318773269,875
8970240,237,310.9,0.005831391972787969,1.7415612518787384,97.5,0.00014451287490047093,25.0,177.50000000000023,-0.00032208309748966714,0.2931884765625,1.1175870895385742e-09,0.05002536337033614,15.96871754527092,876
8980480,237,309.89,0.00770439685711608,1.737667340040207,111.0,0.0001404291424737636,0.0,227.5000000000002,-0.0003468704810074996,0.294775390625,-5.960464477539063e-09,0.05391791069193876,15.96871775984764,877
8990720,237,309.07,0.005081360735567841,1.7241214334964752,109.0,0.00019206946675325297,0.0,225.0,-0.0002935721851827111,0.3225830078125,4.8428773880004884e-09,0.047270623855083196,15.968716722726821,878
9000960,237,310.39,0.006712858283981405,1.720252899825573,113.0,0.0001236134049342752,0.0,227.5000000000002,-0.00020896123896818608,0.25126953125,1.7136335372924803e-08,0.051505676893196996,15.968717354536057,879
9011200,237,312.22,0.006523624522560567,1.719312071055174,101.25,0.0001467414393843569,0.0,200.0,-0.0003304047957499279,0.3220947265625,1.4901161193847656e-08,0.051692735977549385,15.968716859817505,880
9021440,237,315.86,0.008316130183447967,1.7208563476800918,119.5,0.00011269520483807583,25.0,230.0000000000004,-0.0001799172860046383,0.2366455078125,7.450580596923829e-10,0.0534738441211582,15.96871782541275,881
9031680,237,318.54,0.006412254063252476,1.7250449448823928,122.25,0.00010330045847251057,25.0,227.5000000000002,-0.00023332649398071225,0.2312255859375,5.960464477539063e-09,0.04988696553517262,15.968717831373215,882
9041920,237,315.89,0.006667685192371664,1.7267884559929372,122.0,9.74785708947934e-05,0.0,252.50000000000023,-0.00021966609783703462,0.2041259765625,2.6077032089233397e-09,0.04785816104881945,15.968713611364365,883
9052160,237,312.79,0.0065373042815110695,1.722591321915388,110.5,0.0001239228204088505,0.0,227.5000000000002,-0.0003086983331741067,0.287060546875,2.2351741790771484e-09,0.04991966653605247,15.968717432022094,884
9062400,237,308.28,0.005930746395642927,1.7190286807715893,101.5,0.00014126618759107145,0.0,200.0,-0.0003066922436119057,0.3250732421875,-1.0430812835693359e-08,0.04982710917152339,15.968716603517532,885
9072640,237,305.85,0.006416814685326244,1.7242124475538732,98.75,0.0001478508210993823,0.0,200.0,-0.000362887966366543,0.2967041015625,-8.940696716308593e-09,0.04898984979054831,15.968717175722123,886
9082880,237,305.5,0.0055739714311130225,1.7224415361881256,92.25,0.000133941559180073,0.0,175.0,-0.00028927042658324356,0.315185546875,9.685754776000977e-09,0.04951557342564909,15.968717348575591,887
9093120,237,307.55,0.006522376641805749,1.715086992830038,105.0,0.0001312212385855105,0.0,200.0,-0.0003454017081821803,0.3095703125,-8.195638656616212e-09,0.05060708636944019,15.968716901540756,888
9103360,237,311.37,0.006224347135753305,1.719975148141384,99.75,0.0001947498261992031,0.0,200.0,-0.00032605304950266144,0.34619140625,-4.097819328308106e-09,0.04707415294680911,15.968717151880265,889
9113600,237,310.11,0.005663312427805068,1.7207749582827092,99.75,0.00012369918704635552,0.0,200.0,-0.00020458032267924863,0.25927734375,-1.862645149230957e-09,0.04595060055590926,15.968715238571168,890
9123840,237,306.04,0.0056228891072350965,1.7336963623762132,84.5,0.00011509944600938127,0.0,175.0,-0.00018201402854174377,0.2939453125,-1.7136335372924803e-08,0.04957668530440488,15.968717157840729,891
9134080,237,300.59,0.005538998848769694,1.7302896909415721,81.25,0.0001084565162976503,0.0,150.0,-0.00027352279521437596,0.2792236328125,-2.7939677238464355e-08,0.04984298028107619,15.968714445829391,892
9144320,237,300.64,0.005363199735563739,1.728970691561699,78.0,0.0001409594165771466,0.0,150.0,-0.00022811187373008578,0.3382568359375,-8.568167686462402e-09,0.04954779196283859,15.9687169611454,893
9154560,237,299.92,0.005934462782045102,1.7385174952447415,84.25,0.00013108091098530396,0.0,175.0,-0.00019612661671999376,0.3268310546875,7.450580596923829e-10,0.051173077715418715,15.96871190071106,894
9164800,237,307.12,0.006546943596003984,1.7458081811666488,97.5,0.00011862796700086164,0.0,255.00000000000043,-0.00028131722974649164,0.31005859375,7.82310962677002e-09,0.052527488751431914,15.96871474981308,895
9175040,237,310.89,0.006710068891061382,1.7438634522259235,113.5,0.00011208622502856258,0.0,305.00000000000045,-0.00014181205551722087,0.2703125,-2.123415470123291e-08,0.05355994169586775,15.968717396259308,896
9185280,237,315.97,0.006827679596335656,1.7465393908321858,113.75,0.00014844038239374412,0.0,250.0,-0.0003117930838925531,0.332421875,-4.8428773880004884e-09,0.050217412935954074,15.968717455863953,897
9195520,237,315.99,0.007962524966706042,1.7521306730806827,111.0,0.00012178695704250231,0.0,225.0,-0.00027262405055807906,0.3072021484375,1.4901161193847656e-08,0.05115656373009676,15.968716984987259,898
9205760,237,320.79,0.00811270628200873,1.7565892145037652,124.25,0.0001235521760996505,0.0,225.0,-0.00027229349252593237,0.301220703125,1.862645149230957e-09,0.05320077019697024,15.968717849254608,899
9216000,237,323.67,0.007724330414566794,1.7512780532240868,136.0,9.866849135349298e-05,0.0,250.0,-0.00031498778698733074,0.28515625,1.862645149230957e-09,0.05314049550434925,15.968717539310456,900
9226240,237,329.46,0.009138393266039203,1.7440143838524818,151.75,9.225187646393352e-05,0.0,325.0,-0.00016700067244528326,0.25380859375,-3.725290298461914e-09,0.0535017802982198,15.96871754527092,901
9236480,237,336.84,0.00911080677569771,1.7498074129223824,157.5,9.597258928124574e-05,25.0,325.0,-0.00026437229607836346,0.2562255859375,-3.7252902984619143e-10,0.055326793157542895,15.968717414140702,902
9246720,237,338.64,0.00874114812886546,1.753348445892334,166.0,0.00010042734929740504,25.0,325.0,-0.0003587299088394502,0.275439453125,-2.2351741790771484e-09,0.05379127546114119,15.968717741966248,903
9256960,237,334.83,0.0089428377985314,1.7609277486801147,158.75,9.270270229908562e-05,50.0,275.0,-0.00030943452402425463,0.2641845703125,2.9802322387695314e-09,0.05270802555635814,15.968717712163926,904
9267200,237,332.21,0.009704706603497471,1.7585323080420494,154.0,8.400214295924968e-05,25.0,277.5000000000002,-0.00018958298533107155,0.2383544921875,-7.450580596923829e-10,0.053520656581853066,15.968717461824417,905
9277440,237,328.45,0.008347983048133755,1.7613300241529941,147.5,9.312343437244408e-05,25.0,277.5000000000002,-0.00021858535437786487,0.2532470703125,-7.82310962677002e-09,0.051857041130570346,15.96871787905693,906
9287680,237,333.14,0.00837051217295084,1.7647290036082268,156.25,8.083276073271861e-05,25.0,325.0,-0.00027692267030943185,0.2717041015625,1.899898052215576e-08,0.053476789004043554,15.968717652559281,907
9297920,237,322.43,0.008402446897525806,1.7663661859929563,141.25,8.718657824182685e-05,25.0,252.50000000000023,-0.00027350710552127567,0.2542236328125,6.7055225372314455e-09,0.0533376505691678,15.968717777729035,908
9308160,237,326.67,0.008684822091368005,1.7586022578179836,145.5,9.269125648003751e-05,50.0,255.00000000000043,-0.00024312237364938484,0.2741943359375,-1.564621925354004e-08,0.05231751304843792,15.968717020750045,909
9318400,237,328.98,0.00837383351633889,1.7568991988897324,152.25,8.206880710233122e-05,25.0,302.5000000000002,-0.0001800953139536432,0.2341064453125,-4.470348358154297e-09,0.053496388110393554,15.968713998794556,910
9328640,237,330.17,0.00795650625698272,1.7527854941785335,151.5,8.370465183347165e-05,22.500000000000007,302.5000000000002,-0.00021999339423928177,0.2593505859375,-2.2351741790771484e-09,0.05396014315244452,15.968715792894363,911
9338880,237,331.58,0.007619187619820877,1.7496509276330472,147.5,7.980038358912367e-05,25.0,332.5000000000006,-0.00020055644108651904,0.2322265625,1.080334186553955e-08,0.052176409424609826,15.968717777729035,912
9349120,237,332.63,0.00783931406776901,1.7484147876501084,138.0,8.665619105681088e-05,25.0,275.0,-0.00026546603803581095,0.2876953125,-1.4901161193847657e-09,0.04951583719814393,15.968717449903489,913
9359360,237,327.5,0.006609708855830831,1.7393901288509368,130.0,9.366622394040292e-05,25.0,277.5000000000002,-0.0002267162355565233,0.305517578125,7.450580596923829e-10,0.05293012438203296,15.96871782541275,914
9369600,237,330.61,0.00824353591988256,1.7392813369631768,133.0,8.45935494595551e-05,0.0,277.5000000000002,-0.00017182213996420616,0.2872802734375,1.862645149230957e-09,0.05320330238279859,15.96871758699417,915
9379840,237,327.15,0.008543036028549977,1.7407289028167725,137.25,9.500172603580382e-05,25.0,300.0,-0.00020271036337362602,0.2759033203125,-8.195638656616212e-09,0.05364739787751118,15.96871771812439,916
9390080,237,332.09,0.008218099859232098,1.7426124013960362,146.0,9.749194980948061e-05,25.0,275.0,-0.000267465375145548,0.3082275390625,-4.8428773880004884e-09,0.05282312212373733,15.968717622756959,917
9400320,237,331.07,0.008100520615107598,1.7356177762150764,149.25,7.714011836501555e-05,25.0,275.0,-0.00023254922598425765,0.256201171875,-2.2724270820617674e-08,0.05213330425557995,15.96871742606163,918
9410560,237,324.71,0.006980562238459243,1.7334083780646323,130.0,0.00010259255660791667,25.0,250.0,-0.00017228378274012358,0.28984375,1.2293457984924316e-08,0.05128101539385928,15.96871726512909,919
9420800,237,324.24,0.009217804503714433,1.7346844404935837,135.25,7.121263380049925e-05,25.0,252.50000000000023,-0.00023178959763754393,0.25107421875,2.570450305938721e-08,0.05464706428963395,15.968717682361603,920
9431040,237,323.9,0.007184246911128867,1.7278460688889026,136.75,0.00011691775961413242,25.0,280.00000000000045,-0.00033445858643972316,0.3408935546875,-7.078051567077636e-09,0.05138202264333258,15.968717902898788,921
9441280,237,326.31,0.007782650751778419,1.7301091469824315,142.75,6.53039242017428e-05,25.0,327.5000000000002,-0.00017384309285262134,0.2276611328125,-1.4901161193847657e-09,0.051541035395227905,15.968717592954636,922
9451520,237,324.69,0.007186289643141208,1.7334931537508964,129.0,7.811142222600154e-05,25.0,280.00000000000045,-0.0001410613491316326,0.2748291015625,4.097819328308106e-09,0.05095738619178747,15.968717896938324,923
9461760,237,325.82,0.008137460919010664,1.733498152345419,130.5,8.867130891658803e-05,0.0,277.5000000000002,-0.00020879844705632423,0.302001953125,-3.3527612686157227e-09,0.05693779446119347,15.968716889619827,924
9472000,237,324.95,0.008835479709341598,1.7379976019263268,131.5,9.641861108757865e-05,25.0,275.0,-0.0002100527497532312,0.2912353515625,-1.4901161193847657e-09,0.051163920743409794,15.968717408180236,925
9482240,237,324.02,0.006673812872867302,1.7458657450973987,140.5,9.825051126206574e-05,22.500000000000007,277.5000000000002,-0.00020759709987032692,0.3067138671875,8.195638656616212e-09,0.05032597914217886,15.968703311681747,926
9492480,237,315.66,0.005978820914333482,1.7518932849168778,116.25,5.571208002308481e-05,0.0,252.50000000000023,-0.00014691409596707673,0.2310302734375,-5.215406417846679e-09,0.050820921947834066,15.968717348575591,927
9502720,237,319.3,0.00848228865834244,1.7526967331767083,117.75,7.318444237816024e-05,0.0,275.0,-0.00016421700092905667,0.26982421875,-5.215406417846679e-09,0.05289696497965679,15.968717509508133,928
9512960,237,325.1,0.011706096067246107,1.7511946186423302,139.75,6.562694260452418e-05,25.0,300.0,-0.00018971297940879596,0.2229736328125,-2.4959444999694825e-08,0.05611434051788759,15.96871775984764,929
9523200,237,329.55,0.007371151196093706,1.7511609099805354,158.75,6.973506405785201e-05,25.0,327.5000000000002,-0.0001759087817845284,0.2463134765625,1.0058283805847169e-08,0.05008440145663266,15.968717461824417,930
9533440,237,326.91,0.00905655278638733,1.7564113900065421,169.0,8.015600353843411e-05,25.0,357.5000000000007,-0.0001310071755142417,0.2785400390625,0.0,0.055309779294196004,15.968717789649963,931
9543680,237,326.06,0.008138932190195191,1.7639767803251742,158.25,7.736559036164437e-05,25.0,425.0,-0.00019777214220084716,0.2986328125,-1.080334186553955e-08,0.05268319835397835,15.968717402219772,932
9553920,237,324.89,0.007225518849372748,1.7702468447387218,143.0,6.634853419562603e-05,25.0,250.0,-0.00022383533541869838,0.26513671875,-7.450580596923829e-10,0.05170635697441587,15.968717533349992,933
9564160,237,325.89,0.007210547929025779,1.767646163702011,133.0,6.445538945101247e-05,25.0,250.0,-0.00023942038915265585,0.2601318359375,2.2351741790771484e-09,0.04995218152518747,15.968717509508133,934
9574400,236,319.59,0.006698590337259702,1.7680144332349301,109.5,7.455846637514086e-05,25.0,200.0,-0.00015338397188315866,0.2904541015625,-1.6391277313232423e-08,0.052083503015187695,15.968716162443162,935
9584640,236,318.77,0.0068585156656808975,1.770082126557827,113.25,6.112018961488275e-05,22.500000000000007,227.5000000000002,-0.0001634020321944263,0.2462158203125,1.0058283805847169e-08,0.05211182320165849,15.96871758699417,936
9594880,236,320.8,0.008211368312186097,1.7697856329381465,133.5,6.805539658305548e-05,22.500000000000007,307.5000000000006,-0.00030383007833734155,0.2781494140625,2.384185791015625e-08,0.0521583897532474,15.96871749162674,937
9605120,236,318.47,0.0057470326875318275,1.768577044457197,128.75,7.751107981803784e-05,0.0,330.0000000000004,-0.0002499627738870913,0.351611328125,-1.30385160446167e-08,0.047611430260910886,15.968717283010482,938
9615360,236,315.87,0.007037113772639714,1.7640698663890362,135.0,7.712367303307488e-05,0.0,377.5000000000002,-0.0002508281104383059,0.311962890625,-4.470348358154297e-09,0.050445926779434144,15.968717712163926,939
9625600,236,311.93,0.007346725835304824,1.7675458051264286,112.75,6.643229963785303e-05,0.0,252.50000000000023,-0.00019917815370718017,0.29677734375,1.4901161193847657e-09,0.05284001904790263,15.968717616796493,940
9635840,236,318.53,0.00858581796475164,1.767510684579611,133.75,5.870076134399938e-05,25.0,275.0,-0.00016387169271183665,0.2420654296875,-1.30385160446167e-08,0.0550428559847729,15.968713730573654,941
9646080,236,326.72,0.008587401980912545,1.7662681840360164,142.25,5.648717216715227e-05,25.0,252.50000000000023,-0.00025906103237502973,0.2804443359375,1.0058283805847169e-08,0.05125589604300153,15.968717736005782,942
9656320,236,330.2,0.007013926234481005,1.7668561458587646,140.25,6.316237773953403e-05,22.500000000000007,252.50000000000023,-0.00020307663035055157,0.3079833984375,-2.7939677238464355e-08,0.05281044917709958,15.968716901540756,943
9666560,236,324.25,0.0071738251542342365,1.7694910019636154,128.0,6.208343638505198e-05,0.0,275.0,-0.00011263983742537675,0.245458984375,5.215406417846679e-09,0.051529973555806206,15.968717235326768,944
9676800,236,318.34,0.008281534210436804,1.7701376363635064,118.5,4.381719639514614e-05,0.0,277.5000000000002,-0.0001512185761384899,0.2143310546875,3.725290298461914e-09,0.05220634705770849,15.968717533349992,945
9687040,236,320.55,0.00797389030199156,1.7721202298998833,133.0,4.8671558282720186e-05,25.0,300.0,-0.0001893884633318521,0.2656005859375,-1.0430812835693359e-08,0.05145097148169288,15.968717569112778,946
9697280,236,325.27,0.0074888803818339515,1.775391225516796,134.5,5.127817052645867e-05,25.0,300.0,-0.00018243093145429157,0.2603515625,-9.685754776000977e-09,0.051536592093509984,15.968717354536057,947
9707520,236,328.0,0.007742692811370943,1.7748016513884068,145.5,6.135628071675114e-05,22.500000000000007,300.0,-0.00019884657813236118,0.29306640625,1.0058283805847169e-08,0.050090760254853386,15.96871771812439,948
9717760,236,327.08,0.008858408174990017,1.7793410032987595,137.75,6.590344271053538e-05,0.0,300.0,-0.00019567649469536262,0.3127197265625,-3.725290298461914e-09,0.05482400738386929,15.968714416027069,949
9728000,236,327.35,0.008203136223301044,1.779409870505333,159.25,4.683681008295082e-05,0.0,427.5000000000002,-0.00020794425181520638,0.276513671875,5.587935447692871e-09,0.05333274899816467,15.968717098236084,950
9738240,236,322.96,0.005620796274688189,1.7789955094456673,132.75,6.763371939833007e-05,22.500000000000007,277.5000000000002,-0.00015793878701515497,0.346533203125,-9.685754776000977e-09,0.05098196929053537,15.968714940547944,951
